queryID,songID,repertoire,role,split,lengthSec,startSample,rep,noiseType,noiseFile,noiseStartSample,targetSnrDb,seed
4688,21,american,db,test,10,740244,2,traffic,STRAFFIC_ch01_8k.wav,1337604,-5,3624148652
4689,21,american,db,test,10,740244,2,traffic,STRAFFIC_ch01_8k.wav,1337604,-10,1977098217
4690,21,american,db,test,10,740244,2,traffic,STRAFFIC_ch01_8k.wav,1337604,-15,934533086
4691,21,american,db,test,10,740244,2,traffic,STRAFFIC_ch01_8k.wav,1337604,-20,574572758
4692,21,american,db,test,10,740244,2,traffic,STRAFFIC_ch01_8k.wav,1337604,-25,4094423106
4693,21,american,db,test,10,740244,2,crowd,SPSQUARE_ch01_8k.wav,2281384,10,312096323
4694,21,american,db,test,10,740244,2,crowd,SPSQUARE_ch01_8k.wav,2281384,5,855099728
4695,21,american,db,test,10,740244,2,crowd,SPSQUARE_ch01_8k.wav,2281384,0,1493885607
4696,21,american,db,test,10,740244,2,crowd,SPSQUARE_ch01_8k.wav,2281384,-5,2663888391
4697,21,american,db,test,10,740244,2,crowd,SPSQUARE_ch01_8k.wav,2281384,-10,2339902843
4698,21,american,db,test,10,740244,2,crowd,SPSQUARE_ch01_8k.wav,2281384,-15,539634691
4699,21,american,db,test,10,740244,2,crowd,SPSQUARE_ch01_8k.wav,2281384,-20,1244372215
4700,21,american,db,test,10,740244,2,crowd,SPSQUARE_ch01_8k.wav,2281384,-25,1025431049
4701,21,american,db,test,10,422346,3,none,,0,Inf,1574873796
4702,21,american,db,test,10,422346,3,cafe,PCAFETER_ch01_8k.wav,953869,10,1678977563
4703,21,american,db,test,10,422346,3,cafe,PCAFETER_ch01_8k.wav,953869,5,4193848858
4704,21,american,db,test,10,422346,3,cafe,PCAFETER_ch01_8k.wav,953869,0,4100260780
4705,21,american,db,test,10,422346,3,cafe,PCAFETER_ch01_8k.wav,953869,-5,3436564749
4706,21,american,db,test,10,422346,3,cafe,PCAFETER_ch01_8k.wav,953869,-10,1037917162
4707,21,american,db,test,10,422346,3,cafe,PCAFETER_ch01_8k.wav,953869,-15,292218039
4708,21,american,db,test,10,422346,3,cafe,PCAFETER_ch01_8k.wav,953869,-20,1361092907
4709,21,american,db,test,10,422346,3,cafe,PCAFETER_ch01_8k.wav,953869,-25,1145873865
4710,21,american,db,test,10,422346,3,traffic,STRAFFIC_ch01_8k.wav,1633377,10,2172934765
4711,21,american,db,test,10,422346,3,traffic,STRAFFIC_ch01_8k.wav,1633377,5,3340315938
4712,21,american,db,test,10,422346,3,traffic,STRAFFIC_ch01_8k.wav,1633377,0,3686468951
4713,21,american,db,test,10,422346,3,traffic,STRAFFIC_ch01_8k.wav,1633377,-5,3628663615
4714,21,american,db,test,10,422346,3,traffic,STRAFFIC_ch01_8k.wav,1633377,-10,1544794772
4715,21,american,db,test,10,422346,3,traffic,STRAFFIC_ch01_8k.wav,1633377,-15,2951649029
4716,21,american,db,test,10,422346,3,traffic,STRAFFIC_ch01_8k.wav,1633377,-20,1343612647
4717,21,american,db,test,10,422346,3,traffic,STRAFFIC_ch01_8k.wav,1633377,-25,261587317
4718,21,american,db,test,10,422346,3,crowd,SPSQUARE_ch01_8k.wav,504498,10,3013199871
4719,21,american,db,test,10,422346,3,crowd,SPSQUARE_ch01_8k.wav,504498,5,42209017
4720,21,american,db,test,10,422346,3,crowd,SPSQUARE_ch01_8k.wav,504498,0,1757425831
4721,21,american,db,test,10,422346,3,crowd,SPSQUARE_ch01_8k.wav,504498,-5,1414673189
4722,21,american,db,test,10,422346,3,crowd,SPSQUARE_ch01_8k.wav,504498,-10,2978033851
4723,21,american,db,test,10,422346,3,crowd,SPSQUARE_ch01_8k.wav,504498,-15,3290999245
4724,21,american,db,test,10,422346,3,crowd,SPSQUARE_ch01_8k.wav,504498,-20,1306076516
4725,21,american,db,test,10,422346,3,crowd,SPSQUARE_ch01_8k.wav,504498,-25,3485911482
4726,22,american,db,dev,3,411869,1,none,,0,Inf,4240715296
4727,22,american,db,dev,3,411869,1,cafe,PCAFETER_ch01_8k.wav,1060487,10,967059235
4728,22,american,db,dev,3,411869,1,cafe,PCAFETER_ch01_8k.wav,1060487,5,2844633777
4729,22,american,db,dev,3,411869,1,cafe,PCAFETER_ch01_8k.wav,1060487,0,2618563856
4730,22,american,db,dev,3,411869,1,cafe,PCAFETER_ch01_8k.wav,1060487,-5,3930317933
4731,22,american,db,dev,3,411869,1,cafe,PCAFETER_ch01_8k.wav,1060487,-10,671570285
4732,22,american,db,dev,3,411869,1,cafe,PCAFETER_ch01_8k.wav,1060487,-15,3228948525
4733,22,american,db,dev,3,411869,1,cafe,PCAFETER_ch01_8k.wav,1060487,-20,2440695122
4734,22,american,db,dev,3,411869,1,cafe,PCAFETER_ch01_8k.wav,1060487,-25,1179680928
4735,22,american,db,dev,3,411869,1,traffic,STRAFFIC_ch01_8k.wav,1727421,10,2037682440
4736,22,american,db,dev,3,411869,1,traffic,STRAFFIC_ch01_8k.wav,1727421,5,1433559568
4737,22,american,db,dev,3,411869,1,traffic,STRAFFIC_ch01_8k.wav,1727421,0,2488132118
4738,22,american,db,dev,3,411869,1,traffic,STRAFFIC_ch01_8k.wav,1727421,-5,3818228548
4739,22,american,db,dev,3,411869,1,traffic,STRAFFIC_ch01_8k.wav,1727421,-10,2445146289
4740,22,american,db,dev,3,411869,1,traffic,STRAFFIC_ch01_8k.wav,1727421,-15,2713227126
4741,22,american,db,dev,3,411869,1,traffic,STRAFFIC_ch01_8k.wav,1727421,-20,2228005038
4742,22,american,db,dev,3,411869,1,traffic,STRAFFIC_ch01_8k.wav,1727421,-25,219754177
4743,22,american,db,dev,3,411869,1,crowd,SPSQUARE_ch01_8k.wav,1646402,10,1000119886
4744,22,american,db,dev,3,411869,1,crowd,SPSQUARE_ch01_8k.wav,1646402,5,2113131337
4745,22,american,db,dev,3,411869,1,crowd,SPSQUARE_ch01_8k.wav,1646402,0,1332450398
4746,22,american,db,dev,3,411869,1,crowd,SPSQUARE_ch01_8k.wav,1646402,-5,780668708
4747,22,american,db,dev,3,411869,1,crowd,SPSQUARE_ch01_8k.wav,1646402,-10,2165234068
4748,22,american,db,dev,3,411869,1,crowd,SPSQUARE_ch01_8k.wav,1646402,-15,1386457506
4749,22,american,db,dev,3,411869,1,crowd,SPSQUARE_ch01_8k.wav,1646402,-20,1108563886
4750,22,american,db,dev,3,411869,1,crowd,SPSQUARE_ch01_8k.wav,1646402,-25,1992802193
4751,22,american,db,dev,3,190061,2,none,,0,Inf,456184916
4752,22,american,db,dev,3,190061,2,cafe,PCAFETER_ch01_8k.wav,2204355,10,3332367433
4753,22,american,db,dev,3,190061,2,cafe,PCAFETER_ch01_8k.wav,2204355,5,3470150300
4754,22,american,db,dev,3,190061,2,cafe,PCAFETER_ch01_8k.wav,2204355,0,3297523923
4755,22,american,db,dev,3,190061,2,cafe,PCAFETER_ch01_8k.wav,2204355,-5,489479758
4756,22,american,db,dev,3,190061,2,cafe,PCAFETER_ch01_8k.wav,2204355,-10,2765563616
4757,22,american,db,dev,3,190061,2,cafe,PCAFETER_ch01_8k.wav,2204355,-15,3583397711
4758,22,american,db,dev,3,190061,2,cafe,PCAFETER_ch01_8k.wav,2204355,-20,2479713976
4759,22,american,db,dev,3,190061,2,cafe,PCAFETER_ch01_8k.wav,2204355,-25,2776298536
4760,22,american,db,dev,3,190061,2,traffic,STRAFFIC_ch01_8k.wav,2061689,10,1968656153
4761,22,american,db,dev,3,190061,2,traffic,STRAFFIC_ch01_8k.wav,2061689,5,2270780648
4762,22,american,db,dev,3,190061,2,traffic,STRAFFIC_ch01_8k.wav,2061689,0,147647483
4763,22,american,db,dev,3,190061,2,traffic,STRAFFIC_ch01_8k.wav,2061689,-5,2744325282
4764,22,american,db,dev,3,190061,2,traffic,STRAFFIC_ch01_8k.wav,2061689,-10,349813116
4765,22,american,db,dev,3,190061,2,traffic,STRAFFIC_ch01_8k.wav,2061689,-15,1868373456
4766,22,american,db,dev,3,190061,2,traffic,STRAFFIC_ch01_8k.wav,2061689,-20,1256944073
4767,22,american,db,dev,3,190061,2,traffic,STRAFFIC_ch01_8k.wav,2061689,-25,2342595208
4768,22,american,db,dev,3,190061,2,crowd,SPSQUARE_ch01_8k.wav,1681330,10,573018798
4769,22,american,db,dev,3,190061,2,crowd,SPSQUARE_ch01_8k.wav,1681330,5,2970585791
4770,22,american,db,dev,3,190061,2,crowd,SPSQUARE_ch01_8k.wav,1681330,0,3414548550
4771,22,american,db,dev,3,190061,2,crowd,SPSQUARE_ch01_8k.wav,1681330,-5,701602019
4772,22,american,db,dev,3,190061,2,crowd,SPSQUARE_ch01_8k.wav,1681330,-10,448021299
4773,22,american,db,dev,3,190061,2,crowd,SPSQUARE_ch01_8k.wav,1681330,-15,624984240
4774,22,american,db,dev,3,190061,2,crowd,SPSQUARE_ch01_8k.wav,1681330,-20,3767234192
4775,22,american,db,dev,3,190061,2,crowd,SPSQUARE_ch01_8k.wav,1681330,-25,2268555605
4776,22,american,db,dev,3,651721,3,none,,0,Inf,3557031223
4777,22,american,db,dev,3,651721,3,cafe,PCAFETER_ch01_8k.wav,253551,10,2688884500
4778,22,american,db,dev,3,651721,3,cafe,PCAFETER_ch01_8k.wav,253551,5,323319626
4779,22,american,db,dev,3,651721,3,cafe,PCAFETER_ch01_8k.wav,253551,0,482741556
4780,22,american,db,dev,3,651721,3,cafe,PCAFETER_ch01_8k.wav,253551,-5,211780487
4781,22,american,db,dev,3,651721,3,cafe,PCAFETER_ch01_8k.wav,253551,-10,1105864814
4782,22,american,db,dev,3,651721,3,cafe,PCAFETER_ch01_8k.wav,253551,-15,582661565
4783,22,american,db,dev,3,651721,3,cafe,PCAFETER_ch01_8k.wav,253551,-20,1116897828
4784,22,american,db,dev,3,651721,3,cafe,PCAFETER_ch01_8k.wav,253551,-25,1653811756
4785,22,american,db,dev,3,651721,3,traffic,STRAFFIC_ch01_8k.wav,1543367,10,4050080217
4786,22,american,db,dev,3,651721,3,traffic,STRAFFIC_ch01_8k.wav,1543367,5,2621545214
4787,22,american,db,dev,3,651721,3,traffic,STRAFFIC_ch01_8k.wav,1543367,0,3586185101
4788,22,american,db,dev,3,651721,3,traffic,STRAFFIC_ch01_8k.wav,1543367,-5,3050936463
4789,22,american,db,dev,3,651721,3,traffic,STRAFFIC_ch01_8k.wav,1543367,-10,483197267
4790,22,american,db,dev,3,651721,3,traffic,STRAFFIC_ch01_8k.wav,1543367,-15,3160754077
4791,22,american,db,dev,3,651721,3,traffic,STRAFFIC_ch01_8k.wav,1543367,-20,1181540699
4792,22,american,db,dev,3,651721,3,traffic,STRAFFIC_ch01_8k.wav,1543367,-25,2744947301
4793,22,american,db,dev,3,651721,3,crowd,SPSQUARE_ch01_8k.wav,2062396,10,1464420526
4794,22,american,db,dev,3,651721,3,crowd,SPSQUARE_ch01_8k.wav,2062396,5,4284969741
4795,22,american,db,dev,3,651721,3,crowd,SPSQUARE_ch01_8k.wav,2062396,0,1131944985
4796,22,american,db,dev,3,651721,3,crowd,SPSQUARE_ch01_8k.wav,2062396,-5,1198856243
4797,22,american,db,dev,3,651721,3,crowd,SPSQUARE_ch01_8k.wav,2062396,-10,3997206900
4798,22,american,db,dev,3,651721,3,crowd,SPSQUARE_ch01_8k.wav,2062396,-15,105846912
4799,22,american,db,dev,3,651721,3,crowd,SPSQUARE_ch01_8k.wav,2062396,-20,2992256418
4800,22,american,db,dev,3,651721,3,crowd,SPSQUARE_ch01_8k.wav,2062396,-25,3115253126
4801,22,american,db,dev,5,1154312,1,none,,0,Inf,3529773013
4802,22,american,db,dev,5,1154312,1,cafe,PCAFETER_ch01_8k.wav,2299709,10,2775880027
4803,22,american,db,dev,5,1154312,1,cafe,PCAFETER_ch01_8k.wav,2299709,5,2780313296
4804,22,american,db,dev,5,1154312,1,cafe,PCAFETER_ch01_8k.wav,2299709,0,551258737
4805,22,american,db,dev,5,1154312,1,cafe,PCAFETER_ch01_8k.wav,2299709,-5,2792532615
4806,22,american,db,dev,5,1154312,1,cafe,PCAFETER_ch01_8k.wav,2299709,-10,4219730551
4807,22,american,db,dev,5,1154312,1,cafe,PCAFETER_ch01_8k.wav,2299709,-15,3916230935
4808,22,american,db,dev,5,1154312,1,cafe,PCAFETER_ch01_8k.wav,2299709,-20,1886051826
4809,22,american,db,dev,5,1154312,1,cafe,PCAFETER_ch01_8k.wav,2299709,-25,171575239
4810,22,american,db,dev,5,1154312,1,traffic,STRAFFIC_ch01_8k.wav,2302453,10,1556038691
4811,22,american,db,dev,5,1154312,1,traffic,STRAFFIC_ch01_8k.wav,2302453,5,3549319361
4812,22,american,db,dev,5,1154312,1,traffic,STRAFFIC_ch01_8k.wav,2302453,0,3012915698
4813,22,american,db,dev,5,1154312,1,traffic,STRAFFIC_ch01_8k.wav,2302453,-5,1972865978
4814,22,american,db,dev,5,1154312,1,traffic,STRAFFIC_ch01_8k.wav,2302453,-10,236659292
4815,22,american,db,dev,5,1154312,1,traffic,STRAFFIC_ch01_8k.wav,2302453,-15,1833498894
4816,22,american,db,dev,5,1154312,1,traffic,STRAFFIC_ch01_8k.wav,2302453,-20,2014446777
4817,22,american,db,dev,5,1154312,1,traffic,STRAFFIC_ch01_8k.wav,2302453,-25,3988115645
4818,22,american,db,dev,5,1154312,1,crowd,SPSQUARE_ch01_8k.wav,154056,10,2753443848
4819,22,american,db,dev,5,1154312,1,crowd,SPSQUARE_ch01_8k.wav,154056,5,1338539085
4820,22,american,db,dev,5,1154312,1,crowd,SPSQUARE_ch01_8k.wav,154056,0,2256224765
4821,22,american,db,dev,5,1154312,1,crowd,SPSQUARE_ch01_8k.wav,154056,-5,283705387
4822,22,american,db,dev,5,1154312,1,crowd,SPSQUARE_ch01_8k.wav,154056,-10,4177148764
4823,22,american,db,dev,5,1154312,1,crowd,SPSQUARE_ch01_8k.wav,154056,-15,1546445503
4824,22,american,db,dev,5,1154312,1,crowd,SPSQUARE_ch01_8k.wav,154056,-20,2052424661
4825,22,american,db,dev,5,1154312,1,crowd,SPSQUARE_ch01_8k.wav,154056,-25,1525933050
4826,22,american,db,dev,5,942288,2,none,,0,Inf,1355785803
4827,22,american,db,dev,5,942288,2,cafe,PCAFETER_ch01_8k.wav,1562890,10,537949942
4828,22,american,db,dev,5,942288,2,cafe,PCAFETER_ch01_8k.wav,1562890,5,2815393890
4829,22,american,db,dev,5,942288,2,cafe,PCAFETER_ch01_8k.wav,1562890,0,170927361
4830,22,american,db,dev,5,942288,2,cafe,PCAFETER_ch01_8k.wav,1562890,-5,2567026084
4831,22,american,db,dev,5,942288,2,cafe,PCAFETER_ch01_8k.wav,1562890,-10,3735315382
4832,22,american,db,dev,5,942288,2,cafe,PCAFETER_ch01_8k.wav,1562890,-15,3826094942
4833,22,american,db,dev,5,942288,2,cafe,PCAFETER_ch01_8k.wav,1562890,-20,1928602495
4834,22,american,db,dev,5,942288,2,cafe,PCAFETER_ch01_8k.wav,1562890,-25,1972694319
4835,22,american,db,dev,5,942288,2,traffic,STRAFFIC_ch01_8k.wav,1688185,10,330580124
4836,22,american,db,dev,5,942288,2,traffic,STRAFFIC_ch01_8k.wav,1688185,5,2880913847
4837,22,american,db,dev,5,942288,2,traffic,STRAFFIC_ch01_8k.wav,1688185,0,3527282351
4838,22,american,db,dev,5,942288,2,traffic,STRAFFIC_ch01_8k.wav,1688185,-5,1050785458
4839,22,american,db,dev,5,942288,2,traffic,STRAFFIC_ch01_8k.wav,1688185,-10,1809473508
4840,22,american,db,dev,5,942288,2,traffic,STRAFFIC_ch01_8k.wav,1688185,-15,3602787517
4841,22,american,db,dev,5,942288,2,traffic,STRAFFIC_ch01_8k.wav,1688185,-20,3767203722
4842,22,american,db,dev,5,942288,2,traffic,STRAFFIC_ch01_8k.wav,1688185,-25,1044450062
4843,22,american,db,dev,5,942288,2,crowd,SPSQUARE_ch01_8k.wav,632827,10,2364682869
4844,22,american,db,dev,5,942288,2,crowd,SPSQUARE_ch01_8k.wav,632827,5,826751787
4845,22,american,db,dev,5,942288,2,crowd,SPSQUARE_ch01_8k.wav,632827,0,437565960
4846,22,american,db,dev,5,942288,2,crowd,SPSQUARE_ch01_8k.wav,632827,-5,3913232755
4847,22,american,db,dev,5,942288,2,crowd,SPSQUARE_ch01_8k.wav,632827,-10,3524052896
4848,22,american,db,dev,5,942288,2,crowd,SPSQUARE_ch01_8k.wav,632827,-15,3264325046
4849,22,american,db,dev,5,942288,2,crowd,SPSQUARE_ch01_8k.wav,632827,-20,209449745
4850,22,american,db,dev,5,942288,2,crowd,SPSQUARE_ch01_8k.wav,632827,-25,3623787570
4851,22,american,db,dev,5,605420,3,none,,0,Inf,3249772183
4852,22,american,db,dev,5,605420,3,cafe,PCAFETER_ch01_8k.wav,808064,10,2501539607
4853,22,american,db,dev,5,605420,3,cafe,PCAFETER_ch01_8k.wav,808064,5,801398364
4854,22,american,db,dev,5,605420,3,cafe,PCAFETER_ch01_8k.wav,808064,0,808451142
4855,22,american,db,dev,5,605420,3,cafe,PCAFETER_ch01_8k.wav,808064,-5,791341933
4856,22,american,db,dev,5,605420,3,cafe,PCAFETER_ch01_8k.wav,808064,-10,244823391
4857,22,american,db,dev,5,605420,3,cafe,PCAFETER_ch01_8k.wav,808064,-15,2524575116
4858,22,american,db,dev,5,605420,3,cafe,PCAFETER_ch01_8k.wav,808064,-20,3609267939
4859,22,american,db,dev,5,605420,3,cafe,PCAFETER_ch01_8k.wav,808064,-25,75154257
4860,22,american,db,dev,5,605420,3,traffic,STRAFFIC_ch01_8k.wav,1289703,10,210473348
4861,22,american,db,dev,5,605420,3,traffic,STRAFFIC_ch01_8k.wav,1289703,5,2460029606
4862,22,american,db,dev,5,605420,3,traffic,STRAFFIC_ch01_8k.wav,1289703,0,3519707167
4863,22,american,db,dev,5,605420,3,traffic,STRAFFIC_ch01_8k.wav,1289703,-5,1403332849
4864,22,american,db,dev,5,605420,3,traffic,STRAFFIC_ch01_8k.wav,1289703,-10,1501582409
4865,22,american,db,dev,5,605420,3,traffic,STRAFFIC_ch01_8k.wav,1289703,-15,2561288703
4866,22,american,db,dev,5,605420,3,traffic,STRAFFIC_ch01_8k.wav,1289703,-20,1177735391
4867,22,american,db,dev,5,605420,3,traffic,STRAFFIC_ch01_8k.wav,1289703,-25,114282063
4868,22,american,db,dev,5,605420,3,crowd,SPSQUARE_ch01_8k.wav,215597,10,3157782439
4869,22,american,db,dev,5,605420,3,crowd,SPSQUARE_ch01_8k.wav,215597,5,2687145914
4870,22,american,db,dev,5,605420,3,crowd,SPSQUARE_ch01_8k.wav,215597,0,2494328022
4871,22,american,db,dev,5,605420,3,crowd,SPSQUARE_ch01_8k.wav,215597,-5,3185509077
4872,22,american,db,dev,5,605420,3,crowd,SPSQUARE_ch01_8k.wav,215597,-10,2900094364
4873,22,american,db,dev,5,605420,3,crowd,SPSQUARE_ch01_8k.wav,215597,-15,884256406
4874,22,american,db,dev,5,605420,3,crowd,SPSQUARE_ch01_8k.wav,215597,-20,1513894569
4875,22,american,db,dev,5,605420,3,crowd,SPSQUARE_ch01_8k.wav,215597,-25,541638934
4876,22,american,db,dev,10,175436,1,none,,0,Inf,2698730320
4877,22,american,db,dev,10,175436,1,cafe,PCAFETER_ch01_8k.wav,1568797,10,790709163
4878,22,american,db,dev,10,175436,1,cafe,PCAFETER_ch01_8k.wav,1568797,5,453764779
4879,22,american,db,dev,10,175436,1,cafe,PCAFETER_ch01_8k.wav,1568797,0,3491168338
4880,22,american,db,dev,10,175436,1,cafe,PCAFETER_ch01_8k.wav,1568797,-5,2485740138
4881,22,american,db,dev,10,175436,1,cafe,PCAFETER_ch01_8k.wav,1568797,-10,2655513944
4882,22,american,db,dev,10,175436,1,cafe,PCAFETER_ch01_8k.wav,1568797,-15,3356354113
4883,22,american,db,dev,10,175436,1,cafe,PCAFETER_ch01_8k.wav,1568797,-20,3020552692
4884,22,american,db,dev,10,175436,1,cafe,PCAFETER_ch01_8k.wav,1568797,-25,3583970905
4885,22,american,db,dev,10,175436,1,traffic,STRAFFIC_ch01_8k.wav,1991981,10,241436886
4886,22,american,db,dev,10,175436,1,traffic,STRAFFIC_ch01_8k.wav,1991981,5,3210576687
4887,22,american,db,dev,10,175436,1,traffic,STRAFFIC_ch01_8k.wav,1991981,0,3654384765
4888,22,american,db,dev,10,175436,1,traffic,STRAFFIC_ch01_8k.wav,1991981,-5,1228940650
4889,22,american,db,dev,10,175436,1,traffic,STRAFFIC_ch01_8k.wav,1991981,-10,2750700096
4890,22,american,db,dev,10,175436,1,traffic,STRAFFIC_ch01_8k.wav,1991981,-15,1349315790
4891,22,american,db,dev,10,175436,1,traffic,STRAFFIC_ch01_8k.wav,1991981,-20,4114454400
4892,22,american,db,dev,10,175436,1,traffic,STRAFFIC_ch01_8k.wav,1991981,-25,143553151
4893,22,american,db,dev,10,175436,1,crowd,SPSQUARE_ch01_8k.wav,2233572,10,2490191302
4894,22,american,db,dev,10,175436,1,crowd,SPSQUARE_ch01_8k.wav,2233572,5,715127289
4895,22,american,db,dev,10,175436,1,crowd,SPSQUARE_ch01_8k.wav,2233572,0,3058962488
4896,22,american,db,dev,10,175436,1,crowd,SPSQUARE_ch01_8k.wav,2233572,-5,755443015
4897,22,american,db,dev,10,175436,1,crowd,SPSQUARE_ch01_8k.wav,2233572,-10,1010963412
4898,22,american,db,dev,10,175436,1,crowd,SPSQUARE_ch01_8k.wav,2233572,-15,2123306465
4899,22,american,db,dev,10,175436,1,crowd,SPSQUARE_ch01_8k.wav,2233572,-20,3929186190
4900,22,american,db,dev,10,175436,1,crowd,SPSQUARE_ch01_8k.wav,2233572,-25,909306305
4901,22,american,db,dev,10,194867,2,none,,0,Inf,629704728
4902,22,american,db,dev,10,194867,2,cafe,PCAFETER_ch01_8k.wav,1760852,10,2774239175
4903,22,american,db,dev,10,194867,2,cafe,PCAFETER_ch01_8k.wav,1760852,5,1000208317
4904,22,american,db,dev,10,194867,2,cafe,PCAFETER_ch01_8k.wav,1760852,0,673280915
4905,22,american,db,dev,10,194867,2,cafe,PCAFETER_ch01_8k.wav,1760852,-5,2935306986
4906,22,american,db,dev,10,194867,2,cafe,PCAFETER_ch01_8k.wav,1760852,-10,2549856026
4907,22,american,db,dev,10,194867,2,cafe,PCAFETER_ch01_8k.wav,1760852,-15,3241959247
4908,22,american,db,dev,10,194867,2,cafe,PCAFETER_ch01_8k.wav,1760852,-20,1329131645
4909,22,american,db,dev,10,194867,2,cafe,PCAFETER_ch01_8k.wav,1760852,-25,1924023613
4910,22,american,db,dev,10,194867,2,traffic,STRAFFIC_ch01_8k.wav,1161454,10,1741487589
4911,22,american,db,dev,10,194867,2,traffic,STRAFFIC_ch01_8k.wav,1161454,5,4226632063
4912,22,american,db,dev,10,194867,2,traffic,STRAFFIC_ch01_8k.wav,1161454,0,1255199711
4913,22,american,db,dev,10,194867,2,traffic,STRAFFIC_ch01_8k.wav,1161454,-5,1266230397
4914,22,american,db,dev,10,194867,2,traffic,STRAFFIC_ch01_8k.wav,1161454,-10,1522772962
4915,22,american,db,dev,10,194867,2,traffic,STRAFFIC_ch01_8k.wav,1161454,-15,2424913114
4916,22,american,db,dev,10,194867,2,traffic,STRAFFIC_ch01_8k.wav,1161454,-20,1083717935
4917,22,american,db,dev,10,194867,2,traffic,STRAFFIC_ch01_8k.wav,1161454,-25,3931140359
4918,22,american,db,dev,10,194867,2,crowd,SPSQUARE_ch01_8k.wav,2115372,10,1141110812
4919,22,american,db,dev,10,194867,2,crowd,SPSQUARE_ch01_8k.wav,2115372,5,3847499269
4920,22,american,db,dev,10,194867,2,crowd,SPSQUARE_ch01_8k.wav,2115372,0,444422015
4921,22,american,db,dev,10,194867,2,crowd,SPSQUARE_ch01_8k.wav,2115372,-5,2819915334
4922,22,american,db,dev,10,194867,2,crowd,SPSQUARE_ch01_8k.wav,2115372,-10,3895473138
4923,22,american,db,dev,10,194867,2,crowd,SPSQUARE_ch01_8k.wav,2115372,-15,724773319
4924,22,american,db,dev,10,194867,2,crowd,SPSQUARE_ch01_8k.wav,2115372,-20,4158932624
4925,22,american,db,dev,10,194867,2,crowd,SPSQUARE_ch01_8k.wav,2115372,-25,1945119221
4926,22,american,db,dev,10,1277651,3,none,,0,Inf,1304532090
4927,22,american,db,dev,10,1277651,3,cafe,PCAFETER_ch01_8k.wav,1570245,10,399506731
4928,22,american,db,dev,10,1277651,3,cafe,PCAFETER_ch01_8k.wav,1570245,5,617908211
4929,22,american,db,dev,10,1277651,3,cafe,PCAFETER_ch01_8k.wav,1570245,0,449513169
4930,22,american,db,dev,10,1277651,3,cafe,PCAFETER_ch01_8k.wav,1570245,-5,1816528688
4931,22,american,db,dev,10,1277651,3,cafe,PCAFETER_ch01_8k.wav,1570245,-10,3416983106
4932,22,american,db,dev,10,1277651,3,cafe,PCAFETER_ch01_8k.wav,1570245,-15,607237742
4933,22,american,db,dev,10,1277651,3,cafe,PCAFETER_ch01_8k.wav,1570245,-20,559721999
4934,22,american,db,dev,10,1277651,3,cafe,PCAFETER_ch01_8k.wav,1570245,-25,2763506295
4935,22,american,db,dev,10,1277651,3,traffic,STRAFFIC_ch01_8k.wav,699692,10,846894459
4936,22,american,db,dev,10,1277651,3,traffic,STRAFFIC_ch01_8k.wav,699692,5,419231922
4937,22,american,db,dev,10,1277651,3,traffic,STRAFFIC_ch01_8k.wav,699692,0,716609187
4938,22,american,db,dev,10,1277651,3,traffic,STRAFFIC_ch01_8k.wav,699692,-5,3967396134
4939,22,american,db,dev,10,1277651,3,traffic,STRAFFIC_ch01_8k.wav,699692,-10,3528192164
4940,22,american,db,dev,10,1277651,3,traffic,STRAFFIC_ch01_8k.wav,699692,-15,1520695716
4941,22,american,db,dev,10,1277651,3,traffic,STRAFFIC_ch01_8k.wav,699692,-20,2816728747
4942,22,american,db,dev,10,1277651,3,traffic,STRAFFIC_ch01_8k.wav,699692,-25,2307581447
4943,22,american,db,dev,10,1277651,3,crowd,SPSQUARE_ch01_8k.wav,436869,10,2908226566
4944,22,american,db,dev,10,1277651,3,crowd,SPSQUARE_ch01_8k.wav,436869,5,2932050273
4945,22,american,db,dev,10,1277651,3,crowd,SPSQUARE_ch01_8k.wav,436869,0,2700392032
